"Feature"	"Mean.Resolute3(n=3)"	"Mean.SvalbardTaylor(n=6)"	"StdErr.Resolute3(n=3)"	"StdErr.SvalbardTaylor(n=6)"	"FishersTest.Pval"	"FishersTest.adjPval"	"3300038653.Resolute3"	"3300039024.Resolute3"	"3300039023.Resolute3"	"3300061232.SvalbardTaylor"	"3300061231.SvalbardTaylor"	"3300061096.SvalbardTaylor"	"3300061097.SvalbardTaylor"	"3300061098.SvalbardTaylor"	"3300061230.SvalbardTaylor"
"Algoriphagus"	"43"	"8338"	"39.5516539898565"	"2670.63401960408"	"0"	"0"	"7"	"0"	"122"	"12397"	"15478"	"2277"	"2686"	"2362"	"14828"
"Aliagarivorans"	"0"	"23.5"	"0"	"7.63653499086246"	"0.0109067041616555"	"0.0144341512325255"	"0"	"0"	"0"	"39"	"53"	"8"	"11"	"8"	"22"
"Aliarcobacter"	"0"	"131.166666666667"	"0"	"29.0968688655288"	"4.74085052733942e-13"	"1.17294865556722e-12"	"0"	"0"	"0"	"218"	"206"	"85"	"52"	"73"	"153"
"Alicycliphilus"	"0"	"325.333333333333"	"0"	"114.131113685581"	"1.47759427210604e-31"	"6.10078872142752e-31"	"0"	"0"	"0"	"310"	"867"	"155"	"143"	"139"	"338"
"Alicyclobacillus"	"0"	"656.166666666667"	"0"	"207.620232904"	"1.72646819247353e-63"	"1.08462825268337e-62"	"0"	"0"	"0"	"673"	"1646"	"367"	"331"	"307"	"613"
"Aliicoccus"	"0"	"5"	"0"	"1.4142135623731"	"0.627171537563997"	"0.64380739516963"	"0"	"0"	"0"	"8"	"10"	"2"	"1"	"4"	"5"
"Aliidiomarina"	"0"	"32.6666666666667"	"0"	"10.4679404745049"	"0.00158025037162005"	"0.00226740805672666"	"0"	"0"	"0"	"34"	"78"	"18"	"9"	"14"	"43"
"Aliifodinibius"	"0"	"478.5"	"0"	"126.306175620989"	"2.82969663936651e-46"	"1.47420293211875e-45"	"0"	"0"	"0"	"609"	"981"	"266"	"188"	"225"	"602"
"Aliiglaciecola"	"0.333333333333333"	"34.6666666666667"	"0.333333333333333"	"11.5489297243415"	"0.00817434373308714"	"0.0109584089208415"	"0"	"0"	"1"	"41"	"85"	"15"	"11"	"14"	"42"
"Aliihoeflea"	"0"	"172"	"0"	"72.8409225641741"	"4.9072372122129e-17"	"1.4332532386445e-16"	"0"	"0"	"0"	"226"	"480"	"31"	"36"	"31"	"228"
"Aliiroseovarius"	"0"	"103.666666666667"	"0"	"35.4115486498088"	"2.1742743432713e-10"	"4.79447694139108e-10"	"0"	"0"	"0"	"112"	"263"	"45"	"47"	"32"	"123"
"Aliiruegeria"	"0"	"232.333333333333"	"0"	"93.2132560911328"	"1.28100382953079e-22"	"4.29323877595884e-22"	"0"	"0"	"0"	"197"	"677"	"81"	"103"	"85"	"251"
"Aliivibrio"	"0"	"51.3333333333333"	"0"	"15.2154891840884"	"2.1555537930202e-05"	"3.6008312579962e-05"	"0"	"0"	"0"	"67"	"115"	"34"	"14"	"21"	"57"
"Alishewanella"	"0"	"53.8333333333333"	"0"	"15.7467809761586"	"1.54525822733009e-05"	"2.60168542320841e-05"	"0"	"0"	"0"	"76"	"119"	"23"	"21"	"28"	"56"
"Alisovirus"	"0"	"2.5"	"0"	"1.05672449894316"	"1"	"1"	"0"	"0"	"0"	"3"	"6"	"0"	"1"	"0"	"5"
"Alistipes"	"0"	"446.833333333333"	"0"	"122.22040655217"	"2.51362187944279e-43"	"1.26829047271413e-42"	"0"	"0"	"0"	"806"	"693"	"201"	"133"	"202"	"646"
"Aliterella"	"0.333333333333333"	"727"	"0.333333333333333"	"134.15712181369"	"5.04169925497297e-68"	"3.28325292945801e-67"	"0"	"0"	"1"	"322"	"723"	"984"	"1012"	"992"	"329"
"Alkalibacillus"	"0"	"12.3333333333333"	"0"	"3.62092683040007"	"0.116958095849896"	"0.13802347664938"	"0"	"0"	"0"	"10"	"28"	"9"	"6"	"4"	"17"
"Alkalibacter"	"0"	"23.1666666666667"	"0"	"7.88423180221834"	"0.0107610446023987"	"0.0143063846083342"	"0"	"0"	"0"	"54"	"37"	"12"	"8"	"4"	"24"
"Alkalibacterium"	"0"	"27.1666666666667"	"0"	"8.9941338907337"	"0.0050158835872249"	"0.00686496839533045"	"0"	"0"	"0"	"40"	"64"	"18"	"9"	"5"	"27"
"Alkalibaculum"	"0"	"17.1666666666667"	"0"	"6.30035272381193"	"0.0560388051759134"	"0.0682693276743827"	"0"	"0"	"0"	"44"	"20"	"3"	"6"	"7"	"23"
"Alkalicoccus"	"0"	"27.3333333333333"	"0"	"7.41020317610193"	"0.00507265933530276"	"0.00693970986776688"	"0"	"0"	"0"	"35"	"60"	"18"	"16"	"10"	"25"
"Alkaliflexus"	"0"	"179.833333333333"	"0"	"61.0204428404485"	"1.0998286523822e-17"	"3.26584893626744e-17"	"0"	"0"	"0"	"414"	"171"	"80"	"44"	"66"	"304"
"Alkalihalobacillus"	"0"	"166.5"	"0"	"47.080604640694"	"2.43516850560324e-16"	"6.88031736503773e-16"	"0"	"0"	"0"	"210"	"374"	"91"	"78"	"77"	"169"
"Alkalihalophilus"	"0"	"15.8333333333333"	"0"	"4.19059794195424"	"0.0522247763867401"	"0.0643569936704289"	"0"	"0"	"0"	"21"	"32"	"4"	"6"	"17"	"15"
"Alkalilimnicola"	"0"	"173.166666666667"	"0"	"63.9835482326859"	"5.16137411395875e-17"	"1.49927857308466e-16"	"0"	"0"	"0"	"174"	"478"	"80"	"47"	"102"	"158"
"Alkalimonas"	"0"	"32"	"0"	"7.89514618821801"	"0.00152269985597234"	"0.00219564821716264"	"0"	"0"	"0"	"32"	"70"	"21"	"18"	"22"	"29"
"Alkaliphilus"	"0"	"150.5"	"0"	"53.6983860713399"	"7.23998679681306e-15"	"1.94441891843999e-14"	"0"	"0"	"0"	"361"	"238"	"49"	"39"	"44"	"172"
"Alkalispirillum"	"0"	"38.8333333333333"	"0"	"11.6086653458144"	"0.000320353396222143"	"0.000489000610526797"	"0"	"0"	"0"	"40"	"89"	"23"	"10"	"21"	"50"
"Alkalispirochaeta"	"0"	"235"	"0"	"76.2111103011453"	"5.51165656327674e-23"	"1.86476743703682e-22"	"0"	"0"	"0"	"262"	"584"	"119"	"87"	"108"	"250"
"Alkalitalea"	"0"	"141.833333333333"	"0"	"40.9523435769486"	"4.87630066462884e-14"	"1.26302888678018e-13"	"0"	"0"	"0"	"292"	"137"	"69"	"55"	"63"	"235"
"Alkanindiges"	"0"	"24.8333333333333"	"0"	"7.64816608373827"	"0.00724627388456579"	"0.00983773793480881"	"0"	"0"	"0"	"36"	"55"	"15"	"10"	"5"	"28"
"Allgaiera"	"0"	"32.5"	"0"	"14.2659267720911"	"0.00156101601637882"	"0.00224081331383411"	"0"	"0"	"0"	"28"	"103"	"16"	"15"	"13"	"20"
"Allisonella"	"0"	"6.66666666666667"	"0"	"2.48551358430763"	"0.404437911816591"	"0.434974545011176"	"0"	"0"	"0"	"6"	"17"	"10"	"1"	"1"	"5"
"Alloactinosynnema"	"0"	"120.666666666667"	"0"	"41.0322366493035"	"4.67239040010706e-12"	"1.10563802377718e-11"	"0"	"0"	"0"	"90"	"323"	"73"	"65"	"65"	"108"
"Alloalcanivorax"	"0"	"65.6666666666667"	"0"	"22.5383623579394"	"1.01325927005718e-06"	"1.84249869538207e-06"	"0"	"0"	"0"	"77"	"168"	"34"	"15"	"33"	"67"
"Allobaculum"	"0"	"3.16666666666667"	"0"	"0.749073501808141"	"1"	"1"	"0"	"0"	"0"	"4"	"6"	"2"	"1"	"2"	"4"
"Allobranchiibius"	"0"	"159.833333333333"	"0"	"52.4375289696649"	"1.15505789600481e-15"	"3.20138883979188e-15"	"0"	"0"	"0"	"194"	"390"	"63"	"67"	"61"	"184"
"Allocatelliglobosispora"	"0"	"262"	"0"	"67.483331275212"	"1.20979839202838e-25"	"4.39976622935179e-25"	"0"	"0"	"0"	"230"	"594"	"183"	"197"	"147"	"221"
"Allochromatium"	"0"	"151.333333333333"	"0"	"47.4030003738629"	"4.78341375624389e-15"	"1.29881844703436e-14"	"0"	"0"	"0"	"163"	"376"	"88"	"56"	"94"	"131"
"Allocoleopsis"	"0"	"751.166666666667"	"0"	"158.828506397449"	"1.42728337816918e-72"	"9.81333893487994e-72"	"0"	"0"	"0"	"681"	"1529"	"567"	"486"	"554"	"690"
"Allofrancisella"	"0"	"10.1666666666667"	"0"	"3.15612279721672"	"0.175273192680424"	"0.202367267877498"	"0"	"0"	"0"	"18"	"18"	"6"	"3"	"1"	"15"
"Allofustis"	"0"	"2.66666666666667"	"0"	"0.802772971919486"	"1"	"1"	"0"	"0"	"0"	"3"	"5"	"1"	"1"	"1"	"5"
"Alloiococcus"	"0"	"4.16666666666667"	"0"	"1.22247472139282"	"1"	"1"	"0"	"0"	"0"	"5"	"7"	"1"	"3"	"1"	"8"
"Allokutzneria"	"0"	"169.333333333333"	"0"	"53.9133048926185"	"1.07499867790747e-16"	"3.09460535850452e-16"	"0"	"0"	"0"	"159"	"432"	"100"	"89"	"90"	"146"
"Allomeiothermus"	"0"	"199.666666666667"	"0"	"39.2748152269506"	"1.09754183383659e-19"	"3.42314246343775e-19"	"0"	"0"	"0"	"127"	"388"	"191"	"187"	"173"	"132"
"Allomyces"	"0"	"59.1666666666667"	"0"	"19.0182660735527"	"4.92146164248554e-06"	"8.5465382669505e-06"	"0"	"0"	"0"	"65"	"125"	"24"	"12"	"26"	"103"
"Allonocardiopsis"	"0"	"160.166666666667"	"0"	"50.3914124077153"	"7.10233283510743e-16"	"1.98394720171615e-15"	"0"	"0"	"0"	"122"	"406"	"97"	"92"	"85"	"159"
"Alloprevotella"	"0"	"29.1666666666667"	"0"	"5.36293866374688"	"0.00345050656254409"	"0.00480044421467272"	"0"	"0"	"0"	"36"	"49"	"27"	"14"	"16"	"33"
"Allorhizobium"	"0"	"101.5"	"0"	"46.4906800695939"	"3.12785241316923e-10"	"6.84538192062446e-10"	"0"	"0"	"0"	"135"	"299"	"16"	"9"	"14"	"136"
"Allorhizocola"	"0"	"179.5"	"0"	"57.9210669791225"	"1.07857746761274e-17"	"3.2086928562964e-17"	"0"	"0"	"0"	"166"	"459"	"93"	"91"	"96"	"172"
"Allosalinactinospora"	"0"	"61.5"	"0"	"21.0851448497119"	"2.11904356191547e-06"	"3.78873636851404e-06"	"0"	"0"	"0"	"49"	"165"	"32"	"28"	"41"	"54"
"Alloscardovia"	"0"	"10.6666666666667"	"0"	"3.13758576686669"	"0.17640937777213"	"0.202513667639521"	"0"	"0"	"0"	"12"	"25"	"6"	"6"	"4"	"11"
"Allosediminivita"	"0"	"41.1666666666667"	"0"	"14.300155399311"	"0.000222646707847036"	"0.000343126528110584"	"0"	"0"	"0"	"30"	"109"	"21"	"26"	"14"	"47"
"Allosphingosinicella"	"0"	"1409.16666666667"	"0"	"571.743556539507"	"1.22587996589438e-135"	"1.24294918060937e-134"	"0"	"0"	"0"	"1803"	"3598"	"249"	"253"	"241"	"2311"
"Allostreptomyces"	"0"	"158.333333333333"	"0"	"49.2745144854597"	"1.03916349184292e-15"	"2.89268447251496e-15"	"0"	"0"	"0"	"125"	"401"	"100"	"90"	"91"	"143"
"Alphabaculovirus"	"0"	"3"	"0"	"0.632455532033676"	"1"	"1"	"0"	"0"	"0"	"4"	"5"	"4"	"1"	"2"	"2"
"Alphatectivirus"	"0"	"2.33333333333333"	"0"	"1.05409255338946"	"1"	"1"	"0"	"0"	"0"	"5"	"4"	"0"	"0"	"0"	"5"
"Alpinimonas"	"0"	"112.166666666667"	"0"	"24.5131483992662"	"3.18217048807992e-11"	"7.29826359614035e-11"	"0"	"0"	"0"	"136"	"217"	"68"	"72"	"59"	"121"
"Alsobacter"	"0"	"331.166666666667"	"0"	"151.300455312526"	"2.94912424212231e-32"	"1.23355013991643e-31"	"0"	"0"	"0"	"325"	"1053"	"79"	"122"	"90"	"318"
"Alteracholeplasma"	"0"	"4.33333333333333"	"0"	"1.22927259430572"	"1"	"1"	"0"	"0"	"0"	"8"	"8"	"4"	"2"	"3"	"1"
"Altererythrobacter"	"3"	"1234.83333333333"	"3"	"494.349634480608"	"1.65384715838509e-102"	"1.42828202034119e-101"	"0"	"0"	"9"	"1878"	"3147"	"195"	"309"	"182"	"1698"
"Alteribacillus"	"0"	"37.8333333333333"	"0"	"12.1912992653686"	"0.000488976820834833"	"0.000733122009337765"	"0"	"0"	"0"	"47"	"90"	"23"	"6"	"18"	"43"
"Alteribacter"	"0"	"11.8333333333333"	"0"	"3.55355846691423"	"0.187406442434885"	"0.210684295284692"	"0"	"0"	"0"	"11"	"26"	"5"	"8"	"3"	"18"
"Altericroceibacterium"	"0"	"102.666666666667"	"0"	"38.7544979468334"	"3.41259798639335e-10"	"7.42292189301038e-10"	"0"	"0"	"0"	"156"	"251"	"24"	"25"	"21"	"139"
"Alterileibacterium"	"0"	"3"	"0"	"0.730296743340222"	"1"	"1"	"0"	"0"	"0"	"4"	"6"	"1"	"2"	"2"	"3"
"Alteripontixanthobacter"	"0"	"124.5"	"0"	"48.1786605597679"	"2.21836335885968e-12"	"5.32806311977992e-12"	"0"	"0"	"0"	"179"	"321"	"19"	"39"	"32"	"157"
"Alteriqipengyuania"	"0"	"88.8333333333333"	"0"	"37.7539549068851"	"7.327989829418e-09"	"1.50602177122869e-08"	"0"	"0"	"0"	"134"	"246"	"15"	"20"	"14"	"104"
"Alternaria"	"0"	"5"	"0"	"1.89736659610103"	"0.627171537563997"	"0.64380739516963"	"0"	"0"	"0"	"6"	"13"	"4"	"0"	"1"	"6"
"Alteromonas"	"0"	"337.666666666667"	"0"	"103.350106165618"	"6.38413110924355e-33"	"2.7092392151015e-32"	"0"	"0"	"0"	"403"	"793"	"165"	"125"	"159"	"381"
"Altibacter"	"0.333333333333333"	"57.6666666666667"	"0.333333333333333"	"10.407262421555"	"7.22951199489725e-05"	"0.00011599076831072"	"0"	"0"	"1"	"74"	"90"	"39"	"27"	"40"	"76"
"Alysiella"	"0"	"15.3333333333333"	"0"	"4.28693104420607"	"0.0831613108854212"	"0.0991253125286047"	"0"	"0"	"0"	"12"	"30"	"5"	"10"	"8"	"27"
"Amanita"	"0"	"22.8333333333333"	"0"	"8.09286379747271"	"0.0106976867794359"	"0.0142695205833941"	"0"	"0"	"0"	"29"	"56"	"9"	"5"	"7"	"31"
"Amantichitinum"	"0"	"86.8333333333333"	"0"	"30.4120772793383"	"1.04306166595552e-08"	"2.12458332976573e-08"	"0"	"0"	"0"	"100"	"224"	"40"	"29"	"31"	"97"
"Amaricoccus"	"0"	"165.166666666667"	"0"	"62.8396990586188"	"2.25731376216055e-16"	"6.42451540556406e-16"	"0"	"0"	"0"	"143"	"462"	"71"	"69"	"59"	"187"
"Amedibacillus"	"0"	"2.16666666666667"	"0"	"0.477260702109212"	"1"	"1"	"0"	"0"	"0"	"4"	"3"	"1"	"2"	"1"	"2"
"Aminicella"	"0"	"9.5"	"0"	"4.09674667673428"	"0.273296975157233"	"0.299980646935175"	"0"	"0"	"0"	"28"	"12"	"2"	"2"	"3"	"10"
"Aminiphilus"	"0"	"54"	"0"	"15.9478316185409"	"1.57261801900627e-05"	"2.64358244118368e-05"	"0"	"0"	"0"	"45"	"130"	"42"	"26"	"25"	"56"
"Aminipila"	"0"	"115.166666666667"	"0"	"95.6495048485761"	"1.46069390964446e-11"	"3.39627234143748e-11"	"0"	"0"	"0"	"591"	"32"	"1"	"3"	"3"	"61"
"Aminivibrio"	"0"	"49.1666666666667"	"0"	"18.4362264155234"	"3.1394943278088e-05"	"5.20649059332267e-05"	"0"	"0"	"0"	"58"	"134"	"30"	"13"	"14"	"46"
"Aminobacter"	"0"	"2211.16666666667"	"0"	"997.36343815972"	"1.37611069122343e-212"	"1.91698202377386e-211"	"0"	"0"	"0"	"3213"	"6214"	"220"	"238"	"205"	"3177"
"Aminobacterium"	"0"	"28"	"0"	"9.72967967955095"	"0.00330009440866429"	"0.00463553789685918"	"0"	"0"	"0"	"36"	"71"	"14"	"11"	"7"	"29"
"Aminomonas"	"0"	"39"	"0"	"10.9574936306925"	"0.000321678457016364"	"0.000489856357547733"	"0"	"0"	"0"	"35"	"92"	"31"	"23"	"18"	"35"
"Ammonifex"	"0"	"93.6666666666667"	"0"	"33.8700129580397"	"2.23060610993524e-09"	"4.67420665548235e-09"	"0"	"0"	"0"	"91"	"258"	"53"	"49"	"35"	"76"
"Ammoniphilus"	"0"	"22.3333333333333"	"0"	"5.73100728008999"	"0.0168631673803317"	"0.0217949125803077"	"0"	"0"	"0"	"26"	"48"	"15"	"8"	"15"	"22"
"Amnibacterium"	"0"	"261.5"	"0"	"83.3229660217798"	"1.9317644209221e-25"	"6.97787283498806e-25"	"0"	"0"	"0"	"300"	"623"	"103"	"124"	"94"	"325"
"Amniculicola"	"0"	"10.3333333333333"	"0"	"3.79180402681597"	"0.175395850672736"	"0.202367267877498"	"0"	"0"	"0"	"7"	"15"	"7"	"2"	"4"	"27"
"Amorphotheca"	"0"	"192.833333333333"	"0"	"108.518329224964"	"5.04492636432924e-19"	"1.5453101406607e-18"	"0"	"0"	"0"	"214"	"236"	"13"	"2"	"3"	"689"
"Amorphus"	"0"	"97.3333333333333"	"0"	"40.5361292895335"	"1.05883183613365e-09"	"2.25415096543004e-09"	"0"	"0"	"0"	"112"	"282"	"28"	"27"	"26"	"109"
"Amphibacillus"	"0"	"30.3333333333333"	"0"	"9.65286370865029"	"0.00225567019960886"	"0.00319503418193934"	"0"	"0"	"0"	"36"	"72"	"15"	"11"	"11"	"37"
"Amphimedon"	"0"	"200"	"0"	"40.2028191382976"	"1.10166970382315e-19"	"3.43027184747267e-19"	"0"	"0"	"0"	"215"	"347"	"135"	"77"	"154"	"272"
"Amphiplicatus"	"0"	"133.833333333333"	"0"	"58.2628621946357"	"3.51169553382648e-13"	"8.71531563933388e-13"	"0"	"0"	"0"	"162"	"386"	"32"	"18"	"26"	"179"
"Amphritea"	"0"	"47"	"0"	"18.1162910111314"	"7.33907986732501e-05"	"0.000117454604869677"	"0"	"0"	"0"	"54"	"129"	"11"	"18"	"17"	"53"
"Amycolatopsis"	"0"	"2998.33333333333"	"0"	"972.659469929967"	"2.82754804064549e-288"	"4.97772742979569e-287"	"0"	"0"	"0"	"2717"	"7749"	"1826"	"1644"	"1462"	"2592"
"Amylibacter"	"0"	"68"	"0"	"28.4171309834989"	"7.31045354687369e-07"	"1.33614906812226e-06"	"0"	"0"	"0"	"58"	"200"	"29"	"22"	"15"	"84"
"Amylolactobacillus"	"0"	"0.666666666666667"	"0"	"0.421637021355784"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"
"Anabaena"	"0"	"3875.33333333333"	"0"	"1783.53517237847"	"0"	"0"	"0"	"0"	"0"	"3352"	"11975"	"912"	"728"	"930"	"5355"
"Anabaenopsis"	"0"	"149.666666666667"	"0"	"27.0698684477368"	"7.00774905053339e-15"	"1.88996868332567e-14"	"0"	"0"	"0"	"121"	"284"	"138"	"115"	"117"	"123"
"Anaeroarcus"	"0"	"28.8333333333333"	"0"	"6.91576299317565"	"0.0033737612624818"	"0.00470388645996157"	"0"	"0"	"0"	"33"	"60"	"14"	"21"	"16"	"29"
"Anaerobacillus"	"0"	"29.3333333333333"	"0"	"10.4774890970011"	"0.00349933162358991"	"0.00485782431628339"	"0"	"0"	"0"	"49"	"70"	"15"	"5"	"8"	"29"
"Anaerobacterium"	"0"	"61.8333333333333"	"0"	"22.6942234451364"	"2.14122551830542e-06"	"3.82412851764246e-06"	"0"	"0"	"0"	"142"	"101"	"18"	"9"	"15"	"86"
"Anaerobiospirillum"	"0"	"4.33333333333333"	"0"	"1.49814700361628"	"1"	"1"	"0"	"0"	"0"	"6"	"11"	"3"	"1"	"2"	"3"
"Anaerobium"	"0"	"15.3333333333333"	"0"	"5.14889416390657"	"0.0831613108854212"	"0.0991253125286047"	"0"	"0"	"0"	"35"	"24"	"6"	"3"	"6"	"18"
"Anaerobranca"	"0"	"35.6666666666667"	"0"	"10.2263276779975"	"0.000703543723094519"	"0.00104262446290233"	"0"	"0"	"0"	"57"	"70"	"16"	"14"	"12"	"45"
"Anaerobutyricum"	"0"	"9"	"0"	"3.0221405217715"	"0.267817037938179"	"0.295789655137513"	"0"	"0"	"0"	"9"	"21"	"4"	"5"	"1"	"14"
"Anaerococcus"	"0"	"42.5"	"0"	"11.2864225214783"	"0.000148238478491153"	"0.000232025444594848"	"0"	"0"	"0"	"61"	"81"	"20"	"18"	"17"	"58"
"Anaerocolumna"	"0"	"77"	"0"	"24.1977960428906"	"6.66257987060857e-08"	"1.29610843384516e-07"	"0"	"0"	"0"	"142"	"142"	"23"	"27"	"23"	"105"
"Anaerofilum"	"0"	"10.5"	"0"	"3.33416656252603"	"0.175776562578988"	"0.202367267877498"	"0"	"0"	"0"	"8"	"26"	"11"	"3"	"5"	"10"
"Anaerofustis"	"0"	"10.8333333333333"	"0"	"3.99513593149358"	"0.177288386986711"	"0.202723765847759"	"0"	"0"	"0"	"16"	"27"	"3"	"2"	"4"	"13"
"Anaerohalosphaera"	"0"	"840.833333333333"	"0"	"358.07824253615"	"3.70735918479617e-81"	"2.73066179956021e-80"	"0"	"0"	"0"	"1082"	"2398"	"252"	"116"	"166"	"1031"
"Anaerolactibacter"	"0"	"4.66666666666667"	"0"	"1.40633487398193"	"0.625438969664935"	"0.64380739516963"	"0"	"0"	"0"	"9"	"9"	"2"	"2"	"2"	"4"
"Anaerolinea"	"0"	"736.666666666667"	"0"	"178.515670024915"	"4.68165128942383e-71"	"3.1578969960661e-70"	"0"	"0"	"0"	"762"	"1495"	"467"	"408"	"342"	"946"
"Anaeromassilibacillus"	"0"	"55.5"	"0"	"14.2144292885786"	"1.04347802365167e-05"	"1.77175600836245e-05"	"0"	"0"	"0"	"76"	"109"	"35"	"19"	"26"	"68"
"Anaeromicropila"	"0"	"11.5"	"0"	"3.92215926924613"	"0.183149538358254"	"0.206842129326699"	"0"	"0"	"0"	"26"	"17"	"4"	"3"	"3"	"16"
"Anaeromusa"	"0"	"40.6666666666667"	"0"	"13.1064021675583"	"0.000217819873088292"	"0.000337473343024607"	"0"	"0"	"0"	"69"	"91"	"22"	"10"	"19"	"33"
"Anaeromyces"	"3"	"36.6666666666667"	"3"	"10.160927341756"	"0.722724243859462"	"0.723627649164286"	"0"	"0"	"9"	"49"	"79"	"10"	"18"	"27"	"37"
"Anaeromyxobacter"	"0"	"2243"	"0"	"869.816838957107"	"9.44145563358498e-216"	"1.33261779074918e-214"	"0"	"0"	"0"	"2239"	"6302"	"1125"	"428"	"958"	"2406"
"Anaerophaga"	"0"	"281.166666666667"	"0"	"85.1435715587371"	"1.8419913208567e-27"	"6.93506485549338e-27"	"0"	"0"	"0"	"596"	"244"	"139"	"96"	"131"	"481"
"Anaeroplasma"	"0"	"3.66666666666667"	"0"	"1.22927259430572"	"1"	"1"	"0"	"0"	"0"	"6"	"3"	"4"	"1"	"0"	"8"
"Anaerorhabdus"	"0"	"7.83333333333333"	"0"	"2.32975916733421"	"0.418187468929015"	"0.441473690427863"	"0"	"0"	"0"	"15"	"11"	"5"	"0"	"4"	"12"
"Anaerosacchariphilus"	"0"	"10.5"	"0"	"4.4628092796653"	"0.175776562578988"	"0.202367267877498"	"0"	"0"	"0"	"31"	"13"	"4"	"2"	"3"	"10"
"Anaerosalibacter"	"0"	"19.3333333333333"	"0"	"6.76099926868145"	"0.0235590158622813"	"0.0302901632515045"	"0"	"0"	"0"	"44"	"32"	"10"	"3"	"4"	"23"
"Anaerosolibacter"	"0"	"83.1666666666667"	"0"	"30.4580768343053"	"2.2037952788045e-08"	"4.40209480878405e-08"	"0"	"0"	"0"	"205"	"122"	"21"	"18"	"29"	"104"
"Anaerosphaera"	"0"	"2.33333333333333"	"0"	"0.557773351022717"	"1"	"1"	"0"	"0"	"0"	"4"	"3"	"2"	"0"	"2"	"3"
"Anaerospora"	"0"	"69"	"0"	"24.2542092566768"	"4.65247351574261e-07"	"8.63645720998802e-07"	"0"	"0"	"0"	"158"	"122"	"21"	"20"	"22"	"71"
"Anaerosporobacter"	"0"	"6.33333333333333"	"0"	"1.49814700361628"	"0.648225505729733"	"0.649238674697738"	"0"	"0"	"0"	"12"	"10"	"4"	"4"	"4"	"4"
"Anaerosporomusa"	"0"	"83.1666666666667"	"0"	"28.6466015048518"	"2.2037952788045e-08"	"4.40209480878405e-08"	"0"	"0"	"0"	"168"	"169"	"25"	"28"	"23"	"86"
"Anaerostipes"	"0"	"20.6666666666667"	"0"	"5.49949492630409"	"0.0252483626152463"	"0.0320125658168774"	"0"	"0"	"0"	"34"	"39"	"8"	"7"	"14"	"22"
"Anaerotaenia"	"0"	"28.8333333333333"	"0"	"8.78034420990683"	"0.0033737612624818"	"0.00470388645996157"	"0"	"0"	"0"	"48"	"46"	"10"	"12"	"6"	"51"
"Anaerotignum"	"0"	"38.8333333333333"	"0"	"12.7237747718373"	"0.000320353396222143"	"0.000489000610526797"	"0"	"0"	"0"	"86"	"63"	"13"	"15"	"11"	"45"
"Anaerotruncus"	"0"	"62.8333333333333"	"0"	"19.2343731665763"	"2.32984788967799e-06"	"4.13106399475832e-06"	"0"	"0"	"0"	"99"	"137"	"26"	"17"	"34"	"64"
"Anaerovibrio"	"0"	"28.1666666666667"	"0"	"8.29625082659497"	"0.00330159097398023"	"0.00463553789685918"	"0"	"0"	"0"	"37"	"62"	"10"	"10"	"16"	"34"
"Anaerovirgula"	"0"	"41.5"	"0"	"14.5596474316287"	"0.000228295798957305"	"0.000350988358857584"	"0"	"0"	"0"	"102"	"56"	"16"	"10"	"14"	"51"
"Anaerovorax"	"0"	"132.666666666667"	"0"	"104.620796742861"	"3.20780678806077e-13"	"7.99829801474452e-13"	"0"	"0"	"0"	"652"	"45"	"3"	"5"	"9"	"82"
"Anaplasma"	"0"	"9.5"	"0"	"2.53968501984006"	"0.273296975157233"	"0.299980646935175"	"0"	"0"	"0"	"15"	"18"	"5"	"2"	"6"	"11"
"Anaposvirus"	"0"	"2.33333333333333"	"0"	"1.05409255338946"	"1"	"1"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"4"
"Anayavirus"	"0"	"0.833333333333333"	"0"	"0.30731814857643"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"1"
"Ancrocorticia"	"0"	"14.1666666666667"	"0"	"4.80566794987382"	"0.0781518246271892"	"0.0943831308350977"	"0"	"0"	"0"	"17"	"35"	"7"	"3"	"6"	"17"
"Ancylobacter"	"0"	"238"	"0"	"108.434619318125"	"2.51585900104577e-23"	"8.57533216952197e-23"	"0"	"0"	"0"	"279"	"732"	"40"	"54"	"56"	"267"
"Ancylomarina"	"0"	"185.833333333333"	"0"	"62.8693972542374"	"2.31960948713118e-18"	"7.0047396765017e-18"	"0"	"0"	"0"	"423"	"159"	"93"	"39"	"76"	"325"
"Anderseniella"	"0"	"565"	"0"	"216.094578059392"	"9.81342338807491e-55"	"5.65507347758849e-54"	"0"	"0"	"0"	"751"	"1436"	"157"	"94"	"157"	"795"
"Anditalea"	"0"	"141.5"	"0"	"30.5142043426773"	"4.78249659740183e-14"	"1.24174384911471e-13"	"0"	"0"	"0"	"214"	"200"	"91"	"61"	"70"	"213"
"Andreesenia"	"0"	"16.6666666666667"	"0"	"4.38684903369656"	"0.0539495393185929"	"0.0661263672443656"	"0"	"0"	"0"	"33"	"27"	"13"	"7"	"8"	"12"
"Andreprevotia"	"0"	"293.666666666667"	"0"	"87.3493623967062"	"1.31106526133949e-28"	"5.07325253300933e-28"	"0"	"0"	"0"	"320"	"704"	"176"	"141"	"144"	"277"
