#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Weeksellaceae;genus__Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Schleiferiaceae;genus__Schleiferia	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__NS9marinegroup;genus__unknown	0	0	0	55	51	50	0	5	0	9	0	2	1	0	17	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__NS7marinegroup;genus__unknown	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__FlavobacterialesIncertaeSedis;genus__Ichthyobacterium	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__unknown	0	0	0	3	1	0	0	88	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__uncultured	0	0	0	323	265	339	0	120	0	12	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Winogradskyella	0	0	0	2	1	3	0	9	0	6	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Ulvibacter	0	0	0	229	342	256	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Tenacibaculum	0	0	0	59	76	95	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Subsaxibacter	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Spongiiferula	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Sinomicrobium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Seonamhaeicola	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Sediminicola	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Salegentibacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Robiginitalea	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Psychroserpens	0	0	0	7	5	7	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Psychroflexus	0	0	0	0	0	0	0	0	0	0	39	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Pseudofulvibacter	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Pricia	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Polaribacter	0	0	0	2537	3078	3408	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Nonlabens	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__NS3amarinegroup	0	0	0	2220	2394	2607	0	0	0	0	19	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Maritimimonas	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Maribacter	0	0	0	38	51	40	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Mangrovimonas	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Lutimonas	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Lutibacter	0	0	0	8	12	17	0	4	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Kordia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Hyunsoonleella	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Hoppeia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Gillisia	0	0	0	284	351	374	0	0	0	0	0	0	0	2	0	4	2
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Gaetbulibacter	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Flavobacterium	11	7	10	432	425	431	0	2	0	0	0	0	0	743	74	1177	411
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Flavivirga	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Flavimarina	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Eudoraea	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Dokdonia	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Croceitalea	0	0	0	8	7	11	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Citreitalea	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Cellulophaga	0	0	0	278	354	276	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Capnocytophaga	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Bizionia	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aureitalea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aurantivirga	0	0	0	380	483	416	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Ascidiimonas	0	0	0	9	18	14	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Arenibacter	0	0	0	183	205	163	0	0	0	0	0	14	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aquimarina	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aquibacter	0	0	0	14	11	16	0	16	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Antarcticibacterium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aestuariivivens	0	0	0	31	49	39	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aestuariimonas	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Aequorivita	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae;genus__Actibacter	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Cryomorphaceae;genus__uncultured	0	0	0	58	70	66	0	5	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Cryomorphaceae;genus__Vicingus	0	0	0	382	410	447	0	3	0	0	0	0	0	0	7	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Cryomorphaceae;genus__Owenweeksia	0	0	0	95	92	90	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Crocinitomicaceae;genus__uncultured	0	0	0	4644	5551	4899	0	112	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Crocinitomicaceae;genus__Wandonia	0	0	0	15	19	16	0	0	0	0	0	12	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Crocinitomicaceae;genus__Fluviicola	0	0	0	552	640	594	0	9	0	4	14	0	0	1	0	426	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Crocinitomicaceae;genus__Crocinitomix	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__uncultured;genus__unknown	17	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__unknown	0	0	0	13	10	11	0	0	0	0	0	0	0	8	0	11	6
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__uncultured	56	56	34	0	0	0	0	0	0	0	0	0	0	106	0	37	54
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Taeseokella	0	0	0	106	113	112	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Spirosoma	19	14	41	0	0	1	0	0	0	0	0	0	0	6	0	272	3
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Runella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Rhabdobacter	0	0	1	186	208	195	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Persicitalea	0	0	0	8	5	6	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Nibrella	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Larkinella	3	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Lacihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Huanghella	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Fibrisoma	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Fibrella	0	0	2	0	0	0	0	0	0	0	0	0	0	64	0	9	13
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Emticicia	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Dyadobacter	2	0	0	266	250	237	0	0	0	0	0	0	0	16	0	347	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae;genus__Arcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	22	19
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae;genus__uncultured	5	9	3	0	0	0	0	0	0	0	63	7	12	274	389	111	157
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae;genus__Ohtaekwangia	2	2	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae;genus__OLB12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae;genus__Flexibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	4
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae;genus__Chryseolinea	0	0	2	0	0	0	0	0	0	0	0	4	2	0	29	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae;genus__Rufibacter	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae;genus__Pontibacter	3	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae;genus__Nibribacter	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae;genus__Hymenobacter	53	32	65	0	0	0	0	0	0	0	0	0	2	2197	4	489	1009
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae;genus__Adhaeribacter	77	47	62	4	0	2	0	0	0	0	0	0	0	0	25	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__unknown	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__uncultured	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__Sporocytophaga	10	5	7	0	0	0	0	0	0	0	0	0	0	15	15	23	7
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__Siphonobacter	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__Rhodocytophaga	44	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae;genus__Cytophaga	0	1	0	0	0	0	0	0	0	0	0	0	1	50	5	630	22
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__unknown	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__uncultured	12	7	1	29	29	35	0	134	0	2	0	0	0	0	4	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Shivajiella	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Marinoscillum	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Fontibacter	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Cyclobacterium	0	0	0	355	340	300	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Cecembia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Aquiflexum	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae;genus__Algoriphagus	0	0	0	3524	3518	3416	2358	0	0	0	0	0	0	0	0	407	2
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Amoebophilaceae;genus__CandidatusAmoebophilus	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__uncultured;genus__unknown	4	6	7	319	287	291	0	11	0	1	0	0	0	0	5	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae;genus__uncultured	0	0	5	207	193	181	0	12	0	7	0	0	0	23	139	7	6
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae;genus__Phaeodactylibacter	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae;genus__Membranicola	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae;genus__Lewinella	0	0	0	3	8	2	0	0	0	11	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae;genus__CandidatusAquirestis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__unknown	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__uncultured	26	40	39	1	1	0	0	0	0	0	104	11	8	9	58	13	3
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__UTBCD1	0	0	0	0	0	0	0	0	0	0	497	92	7	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Terrimonas	3	3	1	0	0	0	0	0	0	0	50	5	3	3	26	2	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Taibaiella	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Segetibacter	374	287	381	0	0	0	0	0	0	0	0	0	2	0	1	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Sediminibacterium	0	0	0	6	5	2	0	0	0	0	0	0	0	29	0	12	10
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Rurimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Puia	2	1	5	0	0	0	0	0	0	0	0	3	2	5	13	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Pseudoflavitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parasegetibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parasediminibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	6
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Parafilimonas	1	0	1	0	0	0	0	0	0	0	0	0	0	13	4	6	13
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Niastella	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Flavitalea	2	5	8	0	0	0	0	0	0	0	0	0	0	11	8	87	10
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Flavisolibacter	98	101	111	0	0	0	0	0	0	0	1	0	0	5	12	5	7
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Flavihumibacter	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Flaviaesturariibacter	4	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Ferruginibacter	51	39	68	0	0	2	0	0	0	0	2	0	0	2058	19	1260	1655
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Edaphobaculum	40	23	42	0	0	0	0	0	0	0	0	0	2	16	15	6	8
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Dinghuibacter	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Cnuella	13	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae;genus__Chitinophaga	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
